,posivite_score,bias_score,text
0,0.6565037369728088,0.3130074739456177,"Dr Munir al-Bursh, director-general of the Gaza health ministry, told Al Jazeera television that Israeli forces had raided the western side of the medical complex."
1,0.2695204615592956,0.4609590768814088,"“There are big explosions and dust entered the areas where we are. We believe an explosion occurred inside the hospital,” Bursh said."
2,0.255199521780014,0.48960095643997203,"Gaza health ministry spokesperson Ashraf al-Qidra to Al Jazeera: “The occupation army is now in the basement, and searching the basement. They are inside the complex, shooting and carrying out bombings”."
3,0.3502420485019684,0.29951590299606323,"Israeli forces first raided the surgery and emergency departments, Mohammed Zaqout, the Gaza health ministry’s director of hospitals, told Al Jazeera."
4,0.288446843624115,0.42310631275177,"Israel’s military has said it was carrying out a raid against Hamas in al-Shifa hospital early on Wednesday, conducting what it called a “precise and targeted operation against Hamas in a specified area” of the medical complex."
5,0.1788504272699356,0.6422991454601288,"Less than an hour earlier, around 1am local time, a Gaza health ministry spokesperson said Israel had told officials in the territory that it would raid the hospital complex “in the coming minutes”. Al-Shifa is Gaza’s biggest hospital."
6,0.294101357460022,0.41179728507995605,"Dr Munir al-Bursh, director-general of the Gaza health ministry, told Al Jazeera television that Israeli forces had raided the western side of the sprawling site. “There are big explosions and dust entered the areas where we are. We believe an explosion occurred inside the hospital,” Bursh said."
7,0.2778303027153015,0.444339394569397,A spokesperson for the Ministry of Health in Gaza has told Al Jazeera that Israeli forces are searching the basement of the al-Shifa Hospital.
8,0.6660181879997253,0.3320363759994507,"This is the Guardian’s live coverage of the Israel-Hamas war with me, Helen Sullivan."
9,0.3313594460487366,0.33728110790252686,"The top development this morning: the Israel Defence Forces (IDF) said early on Wednesday it was “carrying out a precise and targeted operation” against Hamas in al-Shifa hospital, the largest hospital in Gaza."
10,0.5886008143424988,0.17720162868499756,"Gaza’s health ministry was quoted by Palestinian news agency Shebab as saying that “dozens of soldiers” have entered the al-Shifa emergency department building, and that tanks have entered the complex."
11,0.8138700127601624,0.6277400255203247,More shortly.
12,0.194637730717659,0.610724538564682,"A witness inside al-Shifa told the BBC they saw six tanks and more than 100 soldiers inside the hospital complex, in the area around the emergency department. The Guardian has not been able to verify the claims."
13,0.4054496884346008,0.18910062313079845,"Ahmed Mokhallalati, a surgeon at al-Shifa, has told Al Jazeera that Israeli tanks and bulldozers had entered the complex. ‘The firing is still heavy, and we are hearing explosions everywhere,’ he said."
14,0.5113127827644348,0.02262556552886963,"Figures vary widely on how many civilians are at the site. On Sunday, the World Health Organization (WHO) put the figure at about 1,500 displaced people, up to 650 inpatients and 200 to 500 health workers."
15,0.1251083761453628,0.7497832477092744,"A White House official, speaking after the operation was announced, said it does not want to see a firefight in a hospital. A spokesperson for the National Security Council, who did not wish to be named, said: “We do not support striking a hospital from the air and we don’t want to see a firefight in a hospital where innocent people, helpless people, sick people trying to get medical care they deserve are caught in the crossfire."
16,0.5260530114173889,0.05210602283477783,"Joe Biden and Benjamin Netanyahu spoke “at length” about ongoing efforts to secure the release of hostages held by Hamas, including many children and a number of Americans, the White House said."
17,0.2345742732286453,0.5308514535427094,"The IDF announcement of its operation came within an hour of Palestinian health officials in Gaza saying the IDF had told them it would raid the hospital “within minutes”. The Gaza health ministry spokesperson, Ashraf al-Qidra, told Al Jazeera that Israel “informed us that it will raid al-Shifa hospital complex in the coming minutes”."
18,0.2908291220664978,0.4183417558670044,"On its Hebrew X account, the IDF appeared to signal that once inside the hospital, it would continue to have a presence there, saying, “in the continuation of the operation, incubators, medical equipment and baby food are expected to be transferred to the hospital”."
