,posivite_score,bias_score,text
0,0.2637622058391571,0.4724755883216858,"Born intersex and raised as a boy, Polina has known for years that she wanted to live as a woman. But Russia’s sweeping curbs on gender-affirming healthcare have made that much more difficult."
1,0.2777704000473022,0.4444591999053956,"The 33-year-old from Moscow said that since a new law – which targets transgender people – was passed in July, doctors have been wary about prescribing her female sex hormones and other gender-affirming treatment for fear they could lose their licences or face prosecution."
2,0.479396104812622,0.04120779037475597,"“The law likens any treatment, even if justified and vitally necessary, to wrongdoing,” Polina said in a message chat, asking for her surname to be withheld for privacy reasons."
3,0.8651017546653748,0.7302035093307495,Good looks and a strong style game clearly run in the Pascal family.
4,0.5073185563087463,0.014637112617492676,"Last week, Pedro Pascal and his gorgeous transgender sister Lux arrived at the LACMA Art + Film Gala presented by Gucci in Los Angeles – and they made an insanely chic pair. The Last of Us actor wore a sleek black tuxedo with white piping while his sibling opted for a red lace dress and matching scarlet sandals."
5,0.5315389633178711,0.06307792663574219,Here’s what you need to know about the actor’s fashionable sister.
6,0.8314167857170105,0.662833571434021,"Pedro and Lux were both born to Verónica Pascal and José Balmaceda Riera. Lux was born in Chile in 1992, meaning she’s only 31 years old – 17 years younger than her 48-year-old actor brother. They also have two other siblings, per Today."
7,0.2784032821655273,0.4431934356689454,"Lux has also gone into acting. Per her IMDB profile, she earned a Bachelor of Fine Arts at the Pontificia Universidad Catolica de Chile. Then in 2019, she enrolled in the MFA acting programme at the prestigious Juilliard School in New York, and graduated earlier this year."
8,0.6885676383972168,0.3771352767944336,"She has already starred in various Chilean TV series, and even appeared alongside Pedro in Narcos, under a different name, according to her IMDB page."
9,0.7838771939277649,0.5677543878555298,"A few years back, Lux revealed in an interview that she was getting hormone treatment – and that Pedro had been supportive the whole way through."
10,0.9276991486549376,0.8553982973098753,"The Mandalorian actor has been very protective of his sister, and often celebrates her. In February 2021, he shared the Ya magazine cover with his sister on it, captioning the post, “My sister, my heart, our Lux” as translated from Spanish."
11,0.6381547451019287,0.2763094902038574,"Our screens are about to get sizzling hot as two hunks have joined forces to star in one of this year’s most anticipated TV series – Fellow Travelers, released on October 27."
12,0.933154284954071,0.8663085699081421,"In case you haven’t heard already, Matt Bomer (White Collar) and Jonathan Bailey (Bridgerton) are starring in Showtime’s limited series inspired by Thomas Mallon’s 2007 novel of the same name. The cast list also features Jelani Alladin, Noah Ricketts and Allison Williams."
13,0.9338434934616088,0.8676869869232176,"The narrative follows the lives of two men who become star-crossed lovers after meeting in the early 1950s, and their challenging encounters with purges, wars, protests and plagues, as described in the series’ IMDB page."
14,0.7693044543266296,0.5386089086532593,"As openly gay men in Hollywood, Bomer and Bailey have long been hailed as icons in the LGBTQ+ community, and uniting them for this series seemed like a match made in heaven for many fans."
15,0.9058285355567932,0.8116570711135864,Here’s a look into their astronomical rise to fame and influence.
16,0.9782625436782836,0.9565250873565672,"Bailey, 35, started his career from a young age doing theatre, performing in famous West End production of Les Misérables, per his IMDB profile. Although he’s had numerous stints in TV shows and films over the years, it was his role as Lord Anthony Bridgerton in Netflix’s Bridgerton series that catapulted him to global stardom. Bailey is also set to star in Wicked with Ariana Grande, Ethan Slater and Michelle Yeoh."
17,0.4334985911846161,0.13300281763076782,"Meanwhile, Missouri-born Bomer, 46, has been in the biz for longer, having acted in films like Magic Mike, In Time and as the lead character in TV series White Collar."
18,0.847632884979248,0.6952657699584961,"Both men have been actively sought out by luxury brands to represent their collections over the years. From Ralph Lauren and Omega to Brunello Cucinelli, Bailey has shown off his polished Englishman aesthetic by nodding to quiet luxury vibes in his outfits."
19,0.81538987159729,0.6307797431945801,"Bomer has a more colourful and vibrant side to him, rocking purple suits from Versace and stripy tuxes from Tom Ford on red carpets."
20,0.922563910484314,0.8451278209686279,What about their love lives?
21,0.7098345756530762,0.41966915130615234,"Bomer has been married for over a decade to 59-year-old publicist Simon Halls since tying the knot in 2011. Per Popsugar, the couple share three sons together, conceived through surrogacy."
22,0.5098616480827332,0.01972329616546631,"Bailey has been much more private about his love life. Although he’s never officially confirmed a relationship, he was spotted kissing an actor called James Ellis in 2019, states the same source."
23,0.8981376886367798,0.7962753772735596,Growing up in the cutthroat industry of showbiz wasn’t all smooth sailing for Bailey and Bomer.
24,0.4356600046157837,0.12867999076843262,"Bomer, who was raised in a conservative Christian home, told Out Magazine that his parents gave him “radio silence for a long, long time, at least six months” after he came out as gay to them, but he has since mended the relationship."
25,0.8861045241355896,0.7722090482711792,"In 2012, Bomer received the New Generation Arts and Activism Award for his activism in the fight against HIV/Aids at the Steve Chase Humanitarian Awards, per People."
26,0.790634036064148,0.5812680721282959,Troye Sivan is on a roll.
27,0.6408025026321411,0.2816050052642822,"This month, the Australian singer released his third studio album Something to Give Each Other, which breezed its way to No 1 on his country’s Aria music chart last week, per Billboard."
28,0.857584536075592,0.7151690721511841,He also opened up to NPR about the songs he wrote about his romances with men and aspects of queer life.
29,0.1410759687423706,0.7178480625152588,"“Of course, there’s a big element of pride in the fact that I am now so comfortably, openly gay. [He came out in 2013 in a YouTube video]. But also just musically, especially on this album, there’s so many little nostalgic references to the pop that I grew up listening to – pop stars of the early noughties – even down to the choreography and the music videos. I really am doing it for six-year-old me, who just wanted to be a pop star so badly,” he told the radio station."
30,0.677211344242096,0.3544226884841919,"In one of his latest hits, the LGBTQ+ icon is nearly unrecognisable as he gets into drag and dresses as a blonde bombshell for his “One of Your Girls” music video."
31,0.8219829201698303,0.6439658403396606,Who are Tiger Woods’ teen kids with ex-wife Elin Nordegren?
32,0.8559044003486633,0.7118088006973267,"Besides music, the 28-year-old has also become a fixture on the fashion circuit. This October, Sivan made his Paris Fashion Week debut by walking on the runway for Miu Miu’s spring 2024 collection."
33,0.927615225315094,0.855230450630188,"The South African-born star got his early start on YouTube, much like fellow celebs Justin Bieber and Shawn Mendes. After nabbing the part of a young James Logan in the film X-Men Origins: Wolverine in 2009, he started dabbling with posting on the video platform, according to Billboard."
34,0.9157515168190002,0.8315030336380005,"When Buzzfeed asked him who the first LGBTQ+ entertainer or public figure that inspired him was, Sivan said Miley Cyrus played a huge role in his youth."
35,0.8102794289588928,0.6205588579177856,Netflix’s Beckham: who are Posh and Becks’ 4 kids and where are they today?
36,0.7982580661773682,0.5965161323547363,"“The first one that like actually mattered to me, who has since come out as not straight, is Miley Cyrus. I remember when I was like 13 and watching Hannah Montana, I thought she was the coolest person in the world,” he told the publication."
37,0.5746570229530334,0.1493140459060669,"After his 2009 X-Men gig where he starred opposite Hugh Jackman and Ryan Reynolds, he went on to appear in Spud, Three Months, Boy Erased with Nicole Kidman, Russell Crowe and Madelyn Cline, and the controversial HBO show The Idol alongside Johnny Depp’s daughter Lily-Rose Depp, Blackpink’s Jennie and The Weeknd."
38,0.9257394075393676,0.8514788150787351,"Sivan has enjoyed an astronomical music career so far, to say the least. Some of his most popular songs include “I’m So Tired” with Lauv, “Youth”, “There For You” with Martin Garrix and “Dance to This” with Ariana Grande."
39,0.5637177228927612,0.12743544578552246,"Ever since Sivan stepped into the limelight, he has been making strong fashion statements in whatever he wears and wherever he goes."
40,0.6143099069595337,0.22861981391906738,What does Michael Jordan think of his son’s relationship with Larsa Pippen?
41,0.3798955082893371,0.2402089834213258,"From owning the “no pants” trend in the front row at Loewe’s menswear show and deconstructing the traditional suit with Valentino at Cannes, to wearing a full leather suit from Diesel to the Vanity Fair Oscars party, this year alone has been a stylish 2023 for Sivan."
42,0.5416890978813171,0.08337819576263428,"Aside from working with brands like Cartier on a handful of campaigns, he has also become a beauty icon, showing fans his make-up routine and catching the attention of YSL Beauty, who appointed him as its new ambassador last year."
43,0.8646337985992432,0.7292675971984863,"The “My My My!” star counts a variety of celebs within his tight-knit circle. In an episode of Watch What Happens Live with Andy Cohen, Sivan revealed that his first “genuine” celeb friend was none other than the pop princess herself, Ariana Grande. He’s also struck up friendships with fellow Aussie Kylie Minogue, Dua Lipa and Taylor Swift over the years."
44,0.5376766324043274,0.07535326480865479,"The big Madonna biopic might’ve been scrapped earlier this year, but the Queen of Pop’s life and legacy clearly won’t be far from the public eye in the years to come."
