,posivite_score,bias_score,text
0,0.6318581104278564,0.2637162208557129,"Austria has set aside millions of euros to compensate thousands of gay people who until two decades ago faced prosecution, its justice minister has said."
1,0.4951192736625671,0.009761452674865834,The country decriminalised homosexuality in 1971 but certain discriminatory provisions remained in force until the early 2000s.
2,0.4588370621204376,0.08232587575912476,A ban on male homosexual prostitution remained in place until 1989 although heterosexual prostitution was legal. The age of consent for sexual contact between men was 18 – instead of 14 for heterosexuals – until 2002.
3,0.5241825580596924,0.048365116119384766,"On Tuesday the justice minister, Alma Zadić, said an estimated 11,000 people were eligible for compensation, with a total of €33m (£29m) allotted for payout."
4,0.4475280046463012,0.10494399070739757,"Gay people who were investigated under the now-repealed laws would get €500, while convictions would be quashed, she said."
5,0.4443130493164062,0.11137390136718761,"Those who were convicted would get €3,000 and more if they were jailed or suffered in terms of health, economically or in their professional lives."
6,0.573881208896637,0.14776241779327393,"The law, allowing for compensation effective from February next year, was expected to pass parliament this year, a ministry speaker told AFP."
7,0.6187145709991455,0.23742914199829102,People will have to come forward to claim the compensation.
8,0.543480634689331,0.08696126937866211,"Zadić – who has previously apologised over the prosecutions gay men and women faced – also urged people to stand up against hatred and violence against the LGBTQ+ community, which she said was on the rise."
9,0.7531892657279968,0.5063785314559937,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
10,0.8500800132751465,0.700160026550293,"Austria is not the first country to take this step. In 2017, Germany’s parliament voted to quash the convictions of 50,000 gay men sentenced for homosexuality under a Nazi-era law that remained in force after the war, and offer compensation."
11,0.5684889554977417,0.1369779109954834,"Austria was annexed by Nazi Germany in 1938, leading to the persecution not only of Jews but also gay people and others targeted by the Nazis."
12,0.7511144280433655,0.502228856086731,"Same-sex marriage has been legal in Austria since 2019, and surveys show that Austrian public opinion is firmly on the side of equal treatment for same-sex couples."
13,0.4060958325862884,0.1878083348274232,A programme of proposed legislation designed to shore up Rishi Sunak’s re-election prospects will be laid out on Tuesday in the king’s speech.
14,0.2393776923418045,0.521244615316391,About 20 bills are expected to be included in what is the final legislative programme before the next general election. The Conservatives are expected to try to open up key dividing lines with Labour on issues including net zero.
15,0.4605385661125183,0.07892286777496338,Here is what to expect – and what is likely to be left out.
16,0.4972318708896637,0.005536258220672607,"A new annual system for awarding oil and gas licences will be announced, with the government saying it will protect jobs and bolster energy security."
17,0.2940967977046966,0.4118064045906068,"But experts, including climate scientists and poverty campaigners, have warned against plans to keep drilling. New oil and gas fields in the North Sea would only produce enough gas to satisfy Britain’s needs for a few weeks a year and have minimal impact on energy security, analysis found this year."
18,0.5732506513595581,0.1465013027191162,"The energy secretary, Claire Coutinho, has admitted that household energy bills may not come down as a result of the plans. Labour would block new domestic exploration licences if it wins power."
19,0.6773523092269897,0.3547046184539795,"Other announcements are expected to prioritise motorists over the pursuit of reducing carbon emissions, including moves to make it more difficult for councils in England to introduce 20mph zones or clean-air schemes such as Greater London’s ultra-low emission zone (Ulez)."
20,0.4924355447292328,0.015128910541534424,"Sunak has already watered down climate targets, pushing back the deadline for the sale of new petrol and diesel cars and the phaseout of gas boilers, prompting furious condemnation from the automobile and energy industries."
21,0.3973447978496551,0.2053104043006898,Another potentially controversial measure is a plan to restrict the use of tents by homeless people on the streets of Britain. Home Office plans that emerged over the weekend show charities could be fined for handing out tents.
22,0.2310125976800918,0.5379748046398164,Charities condemned the move and said that blaming people forced to sleep rough would push them further away from help and into poverty.
23,0.4475914239883423,0.10481715202331543,"Other previously announced measures include giving judges the power to order an offender to attend a sentencing hearing in England and Wales, including by force."
